Date,asset_return,asset_name,price,HICP,HICP_YoY,HICP_MoM,HICP_12m_avg,high_inflation,roll_corr_12m
2014-06-30,-0.0050422569590911,Euro Stoxx 50,3228.239990234375,77.88,0.4903225806451639,0.1156961048977889,0.8382960525371722,0,0.3187760551455872
2014-07-31,-0.0349199504404149,Euro Stoxx 50,3115.510009765625,77.37,0.376232485729111,-0.6548536209553091,0.7367459873953375,0,0.19871659288592547
2014-08-31,0.018334036118591,Euro Stoxx 50,3172.6298828125,77.46,0.3627882871209964,0.1163241566498607,0.6553712017982771,0,0.47876276815252405
2014-09-30,0.0167999580149182,Euro Stoxx 50,3225.929931640625,77.8,0.3223726627981982,0.4389362251484785,0.5920809153561043,0,0.1791199612911001
2014-10-31,-0.0349077213912019,Euro Stoxx 50,3113.320068359375,77.75,0.3743867802737055,-0.0642673521850878,0.5625949415839419,0,0.191764252505971
2014-11-30,0.0442003585432082,Euro Stoxx 50,3250.929931640625,77.61,0.2842744540638264,-0.1800643086816711,0.5156998212695219,0,-0.02578593259722309
2014-12-31,-0.0353683354875397,Euro Stoxx 50,3135.949951171875,77.54,-0.1673747907815048,-0.0901945625563671,0.4314238687182448,0,0.2827632294090738
2015-01-31,0.068716017025032,Euro Stoxx 50,3351.43994140625,76.34,-0.5989583333333215,-1.5475883415011604,0.3180977467832043,0,-0.19494429069578617
2015-02-28,0.0738667745571699,Euro Stoxx 50,3599.0,76.81,-0.2985462097611635,0.615666753995292,0.2343953665580091,0,-0.49401321710871204
2015-03-31,0.027335338375243,Euro Stoxx 50,3697.3798828125,77.71,-0.0643004115226442,1.1717224319749864,0.1902773090086407,0,-0.5012659414588929
2015-04-30,-0.022121014749412,Euro Stoxx 50,3615.590087890625,78.04,0.2054442732408956,0.4246557714580046,0.1481278690001475,1,-0.538813193306809
2015-05-31,-0.0123935671645489,Euro Stoxx 50,3570.780029296875,78.26,0.6041907700218507,0.2819067145053866,0.1575693790412594,1,-0.5888620852200278
2015-06-30,-0.0410218437615698,Euro Stoxx 50,3424.300048828125,78.27,0.500770416024654,0.0127779197546473,0.1584400319895503,1,-0.6282044934249584
2015-07-31,0.0515112256703351,Euro Stoxx 50,3600.68994140625,77.79,0.5428460643660316,-0.6132617861249412,0.1723244968759603,1,-0.46239953756658564
2015-08-31,-0.09194350637824,Euro Stoxx 50,3269.6298828125,77.79,0.4260263361735239,0.0,0.1775943342970043,1,-0.49845128197405364
2015-09-30,-0.0516755617587402,Euro Stoxx 50,3100.669921875,77.96,0.2056555269922766,0.2185370870291691,0.1678679063131775,1,-0.5001485506094595
2015-10-31,0.1024165959599203,Euro Stoxx 50,3418.22998046875,78.05,0.385852090032146,0.1154438173422311,0.1688233487930475,1,-0.32550236942242894
2015-11-30,0.0258086703373385,Euro Stoxx 50,3506.449951171875,77.72,0.1417343125885928,-0.4228058936579071,0.1569450036701114,0,-0.3502904049279864
2015-12-31,-0.0623051729656404,Euro Stoxx 50,3287.97998046875,77.73,0.2450348207376773,0.0128667009778649,0.1913124712967099,1,-0.42987515381189134
2016-01-31,-0.0738720716126433,Euro Stoxx 50,3045.090087890625,76.58,0.3143830233167444,-1.4794802521549075,0.2674242510175488,1,-0.30316442303268837
2016-02-29,-0.0326230374220025,Euro Stoxx 50,2945.75,76.71,-0.1301913813305688,0.1697571167406542,0.2814538200534316,0,0.025655338570963138
2016-03-31,0.0200899369059237,Euro Stoxx 50,3004.929931640625,77.67,-0.0514734268433847,1.251466562377801,0.28252273544337,0,0.047081159766694324
2016-04-30,0.0077472785810233,Euro Stoxx 50,3028.2099609375,77.84,-0.2562788313685282,0.2188747264066037,0.2440458100592513,0,-0.03098160595713138
2016-05-31,0.0116471512828426,Euro Stoxx 50,3063.47998046875,78.16,-0.1277791975466513,0.4110996916752318,0.1830483127618761,0,-0.078909954372334
2016-06-30,-0.06487393144445,Euro Stoxx 50,2864.739990234375,78.3,0.0383288616328192,0.1791197543500544,0.1445115165625565,0,0.018061996702551698
2016-07-31,0.0439900374766437,Euro Stoxx 50,2990.760009765625,77.92,0.1671165959634901,-0.485312899105994,0.1132007275290114,1,-0.15528520983322525
2016-08-31,0.0108232933907028,Euro Stoxx 50,3023.1298828125,77.97,0.2313922097956,0.0641683778234147,0.0969812169975177,1,0.062266878515141025
2016-09-30,-0.0069100215299683,Euro Stoxx 50,3002.239990234375,78.27,0.3976398152898852,0.3847633705271303,0.1129799076889851,1,0.0913978312513127
2016-10-31,0.0176568195540844,Euro Stoxx 50,3055.25,78.45,0.5124919923126248,0.229973169796871,0.123533232879025,1,-0.08525318290139001
2016-11-30,-0.0011913567066933,Euro Stoxx 50,3051.610107421875,78.17,0.5790015440041207,-0.3569152326322489,0.159972168830319,1,-0.0441322285602551
2016-12-31,0.0782897892257985,Euro Stoxx 50,3290.52001953125,78.58,1.0935288820275169,0.5244978892158025,0.230680007271139,1,0.4078106697958614
2017-01-31,-0.018185602134446,Euro Stoxx 50,3230.679931640625,77.91,1.7367458866544672,-0.8526342580809421,0.3492102458826159,1,0.18905115050342788
2017-02-28,0.0275267676349755,Euro Stoxx 50,3319.610107421875,78.21,1.9554165037152904,0.3850596842510656,0.5230109029697708,1,0.1837290364460626
2017-03-31,0.0546208194189314,Euro Stoxx 50,3500.929931640625,78.87,1.5449980687524123,0.8438818565400963,0.6560501942694207,1,0.3169839118167758
2017-04-30,0.0167555927697502,Euro Stoxx 50,3559.590087890625,79.31,1.8884892086330929,0.557880055788007,0.8347808642695558,1,0.30108743218536005
2017-05-31,-0.0014046561195373,Euro Stoxx 50,3554.590087890625,79.25,1.394575230296824,-0.0756525028369758,0.961643733256512,1,0.28685564004495373
2017-06-30,-0.0317083551946237,Euro Stoxx 50,3441.8798828125,79.32,1.3026819923371624,0.0883280757097759,1.0670064941485409,1,-0.030265541873791588
2017-07-31,0.0021732962404437,Euro Stoxx 50,3449.360107421875,78.96,1.3347022587268942,-0.4538577912254204,1.1643052993788243,1,0.09390885968206894
2017-08-31,-0.0080855972847658,Euro Stoxx 50,3421.469970703125,79.17,1.539053482108499,0.265957446808529,1.2732770720715658,1,0.06526005947738046
2017-09-30,0.0506741629877565,Euro Stoxx 50,3594.85009765625,79.49,1.5587070397342415,0.4041935076417813,1.3700326741085955,1,0.012701082850373843
2017-10-31,0.0220036583909843,Euro Stoxx 50,3673.949951171875,79.53,1.3766730401529648,0.0503207950685702,1.4420477614286238,0,0.02715205630617454
2017-11-30,-0.0283128569832779,Euro Stoxx 50,3569.929931640625,79.36,1.5223231418702854,-0.2137558154155727,1.5206578945841376,1,-0.1343645000035912
2017-12-31,-0.0184793460841982,Euro Stoxx 50,3503.9599609375,79.64,1.3489437515907363,0.3528225806451734,1.541942467047739,0,0.3259217475624659
2018-01-31,0.0300602972919867,Euro Stoxx 50,3609.2900390625,78.92,1.2963676036452432,-0.9040683073832212,1.5052442767969705,0,0.3328723072530237
2018-02-28,-0.0471921281696836,Euro Stoxx 50,3438.9599609375,79.09,1.1251758087201358,0.2154080081094855,1.4360575522140409,0,0.4573333963320965
2018-03-31,-0.0225242404149373,Euro Stoxx 50,3361.5,79.97,1.3947001394700065,1.112656467315709,1.4235327247738403,0,0.4316252507871574
2018-04-30,0.0520660477558381,Euro Stoxx 50,3536.52001953125,80.29,1.2356575463371655,0.4001500562711202,1.3691300862491798,0,0.18083251819616408
2018-05-31,-0.0367225737364025,Euro Stoxx 50,3406.64990234375,80.79,1.94321766561516,0.6227425582264301,1.4148502891923749,1,-0.14182446739346435
2018-06-30,-0.0032435985511448,Euro Stoxx 50,3395.60009765625,80.88,1.9667170953101327,0.1113999257333686,1.4701865477734557,1,-0.17132388335797735
2018-07-31,0.0382524116039986,Euro Stoxx 50,3525.489990234375,80.7,2.20364741641339,-0.2225519287833766,1.5425986442473305,1,0.08069329461563537
2018-08-31,-0.0376089815197037,Euro Stoxx 50,3392.89990234375,80.82,2.084122773777941,0.148698884758347,1.5880210852197838,1,-0.06906801264839074
2018-09-30,0.0018568330954216,Euro Stoxx 50,3399.199951171875,81.14,2.0757327965782,0.3959415986142245,1.63110656495678,1,-0.03957199604919415
2018-10-31,-0.0593345329205236,Euro Stoxx 50,3197.510009765625,81.34,2.275870740601027,0.2464875523786158,1.7060397066607855,1,-0.17280027869904474
2018-11-30,-0.0076247226368846,Euro Stoxx 50,3173.1298828125,80.89,1.927923387096775,-0.5532333415293911,1.7398397270963262,1,-0.19421258749406672
2018-12-31,-0.0588062450662222,Euro Stoxx 50,2986.530029296875,80.85,1.5193370165745843,-0.0494498701940959,1.75403916584498,0,-0.13881008651024132
2019-01-31,0.0578932408673809,Euro Stoxx 50,3159.429931640625,80.01,1.38114546376078,-1.0389610389610282,1.7611039875212748,0,-0.16741540450307696
2019-02-28,0.0439414961334205,Euro Stoxx 50,3298.260009765625,80.27,1.491971172082418,0.324959380077483,1.791670267801465,0,-0.42457287184149733
2019-03-31,0.0162054995705669,Euro Stoxx 50,3351.7099609375,81.09,1.4005251969488652,1.02155226111873,1.7921556892580366,0,-0.5182597547399692
2019-04-30,0.0486050875966703,Euro Stoxx 50,3514.6201171875,81.67,1.7187694607049495,0.7152546553212513,1.832415015455352,0,-0.4211776390541576
2019-05-31,-0.0666331431956522,Euro Stoxx 50,3280.429931640625,81.78,1.2253991830672106,0.1346883800661169,1.7725968085763562,0,-0.10460949380903262
2019-06-30,0.0589130125602075,Euro Stoxx 50,3473.68994140625,81.91,1.2734915924826895,0.15896307165566,1.7148280166740693,0,-0.2240221914814043
2019-07-31,-0.0019690426795061,Euro Stoxx 50,3466.85009765625,81.52,1.016109045848812,-0.4761323403735806,1.6158664857936875,0,-0.30798789052135894
2019-08-31,-0.0115638365551852,Euro Stoxx 50,3426.760009765625,81.64,1.0146003464489128,0.1472031403336737,1.526739616849602,0,-0.18138863138649094
2019-09-30,0.0416398992049662,Euro Stoxx 50,3569.449951171875,81.82,0.8380576780872451,0.2204801567858849,1.4236000236420228,0,-0.2845386574615382
